Id	CLASS0	CLASS1	CLASS2	CLASS3	COMMON-NAME	ALTERNATIVE	NAMES	SUPER-PATHWAYS
PWY-6019	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Purine Nucleotide Degradation	Purine-Degradation	pseudouridine degradation		pseudouridine degradation	
PWY-5695	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Purine Nucleotide Degradation	Purine-Degradation	inosine 5'-phosphate degradation		inosine 5'-phosphate degradation$IMP degradation$urate biosynthesis	URSIN-PWY$PWY-6353
PWY-6353	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Purine Nucleotide Degradation	Purine-Degradation$Super-Pathways	purine nucleotides degradation II (aerobic)		purine nucleotides degradation II (aerobic)$purine nucleotides catabolism	
PWY-5044	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Purine Nucleotide Degradation	Purine-Degradation$Super-Pathways	purine nucleotides degradation I (plants)		purine nucleotides degradation I (plants)$purine nucleotide catabolism (aerobic)	P165-PWY
PWY-841	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Nucleotide-De-Novo-Biosynthesis$Super-Pathways	superpathway of purine nucleotides de novo biosynthesis I		superpathway of purine nucleotides de novo biosynthesis I$purine biosynthesis 2	
PWY-7229	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Nucleotide-De-Novo-Biosynthesis$Super-Pathways	superpathway of adenosine nucleotides de novo biosynthesis I		superpathway of adenosine nucleotides de novo biosynthesis I	
PWY-7228	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Nucleotide-De-Novo-Biosynthesis$Super-Pathways	superpathway of guanosine nucleotides de novo biosynthesis I		superpathway of guanosine nucleotides de novo biosynthesis I	
PWY-6126	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Nucleotide-De-Novo-Biosynthesis$Super-Pathways	superpathway of adenosine nucleotides de novo biosynthesis II		superpathway of adenosine nucleotides de novo biosynthesis II	DENOVOPURINE2-PWY
PWY-6125	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Nucleotide-De-Novo-Biosynthesis$Super-Pathways	superpathway of guanosine nucleotides de novo biosynthesis II		superpathway of guanosine nucleotides de novo biosynthesis II	DENOVOPURINE2-PWY
DENOVOPURINE2-PWY	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Nucleotide-De-Novo-Biosynthesis$Super-Pathways	superpathway of purine nucleotides de novo biosynthesis II		superpathway of purine nucleotides de novo biosynthesis II	PRPP-PWY
SALVPURINE2-PWY				Purine-Nucleotides-Salvage	xanthine and xanthosine salvage		xanthine and xanthosine salvage	
PWY66-409				Purine-Nucleotides-Salvage$Super-Pathways	superpathway of purine nucleotide salvage		superpathway of purine nucleotide salvage	
PWY-7219	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Ribonuc-De-Novo-Biosynthesis	adenosine ribonucleotides de novo biosynthesis		adenosine ribonucleotides de novo biosynthesis	PWY66-409$PWY-7229$PWY-841$PWY-6126
PWY-7221	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	Purine-Ribonuc-De-Novo-Biosynthesis	guanosine ribonucleotides de novo biosynthesis		guanosine ribonucleotides de novo biosynthesis	PWY66-409$PWY-841$PWY-7228$PWY-6125
PWY-6305	Biosynthesis	Amine-and-Polyamine-Biosynthesis	Putrescine-Biosynthesis	Putrescine-Biosynthesis	putrescine biosynthesis IV		putrescine biosynthesis IV$putrescine biosynthesis in plants$ODC and ADC putrescine biosynthesis	
PWY-40	Biosynthesis	Amine-and-Polyamine-Biosynthesis	Putrescine-Biosynthesis	Putrescine-Biosynthesis	putrescine biosynthesis I		putrescine biosynthesis I	POLYAMSYN-PWY
PWY-43	Biosynthesis	Amine-and-Polyamine-Biosynthesis	Putrescine-Biosynthesis	Putrescine-Biosynthesis	putrescine biosynthesis II		putrescine biosynthesis II	POLYAMINSYN3-PWY
PWY-46	Biosynthesis	Amine-and-Polyamine-Biosynthesis	Putrescine-Biosynthesis	Putrescine-Biosynthesis	putrescine biosynthesis III		putrescine biosynthesis III$ODC pathway	POLYAMINSYN3-PWY$POLYAMSYN-PWY
PWY-3	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Putrescine-Degradation	Putrescine-Degradation	putrescine degradation V		putrescine degradation V	
PUTDEG-PWY	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Putrescine-Degradation	Putrescine-Degradation	putrescine degradation I		putrescine degradation I$putrescine degradation	ORNDEG-PWY$ARGDEG-PWY
PWY0-1221	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Putrescine-Degradation	Putrescine-Degradation	putrescine degradation II		putrescine degradation II	ORNDEG-PWY$ARGDEG-PWY
PWY-0	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Putrescine-Degradation	Putrescine-Degradation	putrescine degradation III		putrescine degradation III	
PWY-2	Degradation/Utilization/Assimilation	Amine and Polyamine Degradation	Putrescine-Degradation	Putrescine-Degradation	putrescine degradation IV		putrescine degradation IV	
PWY-7187	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn	pyrimidine deoxyribonucleotides de novo biosynthesis II		pyrimidine deoxyribonucleotides de novo biosynthesis II	PWY0-166
PWY-7211	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn$Super-Pathways	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis		superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	
PWY0-166	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn$Super-Pathways	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)		superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	
PWY-7176				Pyrimid-Ribonucleot-De-Novo-Biosyn	UTP and CTP de novo biosynthesis		UTP and CTP de novo biosynthesis	PWY-7211$PWY-7208$PWY-7196$PWY0-162
PWY0-162	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimidine Nucleotide Biosynthesis	Pyrimid-Ribonucleot-De-Novo-Biosyn$Super-Pathways	superpathway of pyrimidine ribonucleotides de novo biosynthesis		superpathway of pyrimidine ribonucleotides de novo biosynthesis$pyrimidine biosynthesis	PRPP-PWY$PWY-7211
PWY-6430	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Base-Degradation	thymine degradation		thymine degradation$uracil degradation (reductive)	
PWY-7209	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Base-Degradation$Pyrimidine-Ribonucleosides-Degradation$Super-Pathways	superpathway of pyrimidine ribonucleosides degradation		superpathway of pyrimidine ribonucleosides degradation	
PWY0-1298	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Degradation$Super-Pathways	superpathway of pyrimidine deoxyribonucleosides degradation		superpathway of pyrimidine deoxyribonucleosides degradation	
PWY-7181	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Deoxyribonucleosides-Deg	pyrimidine deoxyribonucleosides degradation		pyrimidine deoxyribonucleosides degradation	PWY0-1298
PWY-7183	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimidine Nucleotide Biosynthesis	Pyrimidine-Nucleotide-Salvage	pyrimidine nucleobases salvage I		pyrimidine nucleobases salvage I$uracil salvage	PWY-7208$PWY-7196$PWY-7194
PWY-7193				Pyrimidine-Nucleotide-Salvage	pyrimidine ribonucleosides salvage I		pyrimidine ribonucleosides salvage I	PWY-7196
PWY-7205				Pyrimidine-Nucleotide-Salvage	CMP phosphorylation		CMP phosphorylation	PWY-7196
PWY-7199	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimidine Nucleotide Biosynthesis	Pyrimidine-Nucleotide-Salvage	pyrimidine deoxyribonucleosides salvage		pyrimidine deoxyribonucleosides salvage	PWY-7200
PWY-7195	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Nucleotide-Salvage$Pyrimidine-Ribonucleosides-Degradation	pyrimidine ribonucleosides salvage III		pyrimidine ribonucleosides salvage III	
PWY-6556	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Nucleotide-Salvage$Pyrimidine-Ribonucleosides-Degradation	pyrimidine ribonucleosides salvage II		pyrimidine ribonucleosides salvage II	PWY-7196
PWY-7200	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimidine Nucleotide Biosynthesis	Pyrimidine-Nucleotide-Salvage$Super-Pathways	superpathway of pyrimidine deoxyribonucleoside salvage		superpathway of pyrimidine deoxyribonucleoside salvage	
PWY-7196	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Nucleotide-Salvage$Super-Pathways	superpathway of pyrimidine ribonucleosides salvage		superpathway of pyrimidine ribonucleosides salvage	
PWY-7194	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimidine Nucleotide Biosynthesis	Pyrimidine-Nucleotide-Salvage$Super-Pathways	pyrimidine nucleobases salvage II		pyrimidine nucleobases salvage II$cytosine salvage	
PWY-7208	Biosynthesis	Nucleoside and Nucleotide Biosynthesis	Pyrimidine Nucleotide Biosynthesis	Pyrimidine-Nucleotide-Salvage$Super-Pathways	superpathway of pyrimidine nucleobases salvage		superpathway of pyrimidine nucleobases salvage	
PWY0-1295	Degradation/Utilization/Assimilation	Nucleoside and Nucleotide Degradation	Pyrimidine Nucleotide Degradation	Pyrimidine-Ribonucleosides-Degradation	pyrimidine ribonucleosides degradation		pyrimidine ribonucleosides degradation	PWY-7209
PWY-5316	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	PYRROLIDINE-ALKALOIDS	nicotine biosynthesis		nicotine biosynthesis	PWY-7342
PWY-5752	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	PYRROLIDINE-ALKALOIDS	piperine biosynthesis		piperine biosynthesis	
PWY-7342	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	PYRROLIDINE-ALKALOIDS$Super-Pathways	superpathway of nicotine biosynthesis		superpathway of nicotine biosynthesis	
PWY-6852	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	PYRROLIZIDINE-ALKALOIDS	senecionine N-oxide biosynthesis		senecionine N-oxide biosynthesis	
PWY-6994	Biosynthesis	Amino-Acid-Biosynthesis	Proteinogenic Amino Acid Biosynthesis	Pyrrolysine-Biosynthesis	L-pyrrolysine biosynthesis		L-pyrrolysine biosynthesis	
PWY-5768	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation	pyruvate fermentation to acetate VIII		pyruvate fermentation to acetate VIII$pyruvic acid fermentation to acetic acid VIII	
PWY-5482	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation	pyruvate fermentation to acetate II		pyruvate fermentation to acetate II$pyruvic acid fermentation to acetic acid II	P41-PWY
P41-PWY	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Pyruvate-Lactate-Fermentation$Super-Pathways	pyruvate fermentation to acetate and (S)-lactate I		pyruvate fermentation to acetate and (S)-lactate I$pyruvate metabolism$pyruvic acid fermentation to acetic acid and lactic acid II	
PWY-5100	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Pyruvate-Lactate-Fermentation$Super-Pathways	pyruvate fermentation to acetate and lactate II		pyruvate fermentation to acetate and lactate II$pyruvic acid fermentation to acetic acid and lactic acid II	
PWY-5538	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Super-Pathways	pyruvate fermentation to acetate VI		pyruvate fermentation to acetate VI$acetate fermentation$pyruvic acid fermentation to acetic acid VI$acetic acid fermentation	
PWY-5483	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Super-Pathways	pyruvate fermentation to acetate III		pyruvate fermentation to acetate III$pyruvic acid fermentation to acetic acid III	PWY-5096
PWY-5096	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Super-Pathways	pyruvate fermentation to acetate and alanine		pyruvate fermentation to acetate and alanine$modified Embden-Meyerhof pathway$anaerobic glycolysis$fermentation$glycolysis 2$Embden-Meyerhof-Parnas pathway$EMP pathway$glycolysis II$pyruvic acid fermentation to acetic acid and alanine	
PWY-5600	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Super-Pathways	pyruvate fermentation to acetate VII		pyruvate fermentation to acetate VII$acetate fermentation$pyruvic acid fermentation to acetic acid VII	PWY4LZ-257
PWY-5485	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Super-Pathways	pyruvate fermentation to acetate IV		pyruvate fermentation to acetate IV$pyruvic acid fermentation to acetic acid IV	P441-PWY$P461-PWY
P142-PWY	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Super-Pathways	pyruvate fermentation to acetate I		pyruvate fermentation to acetate I$acetate fermentation$pyruvic acid fermentation to acetic acid I	PWY-5100$PROPFERM-PWY$PWY-6590
PWY-5537	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Acetate-Fermentation$Super-Pathways	pyruvate fermentation to acetate V		pyruvate fermentation to acetate V$acetate fermentation$acetate:succinate CoA transferase/SCoAS cycle$ASCT cycle$pyruvic acid fermentation to acetic acid V$acetic acid fermentation	PWY-7384
PWY-7351	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Fermentation	Pyruvate-Degradation	pyruvate fermentation to opines		pyruvate fermentation to opines$pyruvic acid fermentation to opines	
PWY-6588	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Fermentation	Pyruvate-Degradation	pyruvate fermentation to acetone		pyruvate fermentation to acetone$acetone fermentation$pyruvic acid fermentation to acetone	PWY-6594
PWY4LZ-257				Pyruvate-Degradation$Super-Pathways	superpathway of fermentation (Chlamydomonas reinhardtii)		superpathway of fermentation (Chlamydomonas reinhardtii)$pyruvate fermentation (Chlamydomonas overview)$superpathway of fermentation from pyruvate (Chlamydomonas reinhardtii)$pyruvic acid fermentation (Chlamydomonas overview)	
PWY-6604	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Fermentation	Pyruvate-Degradation$Super-Pathways	superpathway of Clostridium acetobutylicum acidogenic and solventogenic fermentation		superpathway of Clostridium acetobutylicum acidogenic and solventogenic fermentation	
PWY-6594	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Fermentation	Pyruvate-Degradation$Super-Pathways	superpathway of Clostridium acetobutylicum solventogenic fermentation		superpathway of Clostridium acetobutylicum solventogenic fermentation$acetobutylicum solventogenic fermentation	PWY-6604
PWY-6590	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Fermentation	Pyruvate-Degradation$Super-Pathways	superpathway of Clostridium acetobutylicum acidogenic fermentation		superpathway of Clostridium acetobutylicum acidogenic fermentation$acetobutylicum acidogenic fermentation	PWY-6604
PWY-5480	Degradation/Utilization/Assimilation	Generation of Precursor Metabolite and Energy	Fermentation	Pyruvate-Ethanol-Fermentation	pyruvate fermentation to ethanol I		pyruvate fermentation to ethanol I$pyruvic acid fermentation to ethanol I	P441-PWY$P461-PWY$PWY4LZ-257
PWY-5486			Fermentation	Pyruvate-Ethanol-Fermentation	pyruvate fermentation to ethanol II		pyruvate fermentation to ethanol II$pyruvic acid fermentation to ethanol II	PWY-7345$PWY4LZ-257
PWY-6587			Fermentation	Pyruvate-Ethanol-Fermentation	pyruvate fermentation to ethanol III		pyruvate fermentation to ethanol III$pyruvic acid fermentation to ethanol III	PWY-6594
PWY-5481			Fermentation	Pyruvate-Lactate-Fermentation	pyruvate fermentation to (S)-lactate		pyruvate fermentation to (S)-lactate$pyruvic acid fermentation to L-lactic acid	PWY-5100$ANAEROFRUCAT-PWY$P461-PWY$PWY-7345$P41-PWY
PWY-5494	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Propanoate-Fermentation	pyruvate fermentation to propanoate II (acrylate pathway)		"pyruvate fermentation to propanoate II (acrylate pathway)$propionate fermentation, nonrandomizing pathway$acrylate pathway$propionate fermentation$pyruvate fermentation to propionate II (acrylate pathway)$pyruvic acid fermentation to propanoic acid II (acrylic acid pathway)"	PROPFERM-PWY
P108-PWY	Degradation/Utilization/Assimilation	Carboxylate Degradation	Fermentation	Pyruvate-Propanoate-Fermentation	pyruvate fermentation to propanoate I		pyruvate fermentation to propanoate I$succinate-propionate fermentation pathway$pyruvate fermentation to propionate I$succinate-propanoate fermentation pathway$pyruvic acid fermentation to propanoic acid I	PWY-5088
PWY-6416	Degradation/Utilization/Assimilation	Aromatic-Compounds-Degradation	Quinate-Degradation	Quinate-Degradation	quinate degradation II		quinate degradation II	
QUINATEDEG-PWY	Degradation/Utilization/Assimilation	Aromatic-Compounds-Degradation	Quinate-Degradation	Quinate-Degradation	quinate degradation I		quinate degradation I	PWY-2504$PWY-6954
PWY-5848	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	QUINOLINE-ALKALOIDS	cinchona alkaloids biosynthesis		cinchona alkaloids biosynthesis$quinidine biosynthesis$cinchonine biosynthesis$cinchonidine biosynthesis$antimalarial alkaloids biosynthesis$quinine biosynthesis	
PWY-6326	Biosynthesis	Secondary Metabolite Biosynthesis	Nitrogen-Containing Secondary Compound Biosynthesis	QUINOLINE-ALKALOIDS	camptothecin biosynthesis		camptothecin biosynthesis	
PWY-5468				QUINOLIZIDINE-ALKALOIDS	lupanine biosynthesis		lupanine biosynthesis	
PWY-7993	Biosynthesis	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	"Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis"	Quinone-Biosynthesis	_-dihydromenaquinone-9 biosynthesis		&beta;-dihydromenaquinone-9 biosynthesis$S881 biosynthesis	
