OTU,Chris-01,Chris-02,Chris-03,Chris-04,Chris-05,Chris-06,Chris-07,Chris-08,Chris-09,Chris-10,Chris-11,Chris-12,Chris-13,Chris-14,Chris-15,Chris-16,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_5530,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_112661
OTU_5531,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_7064
OTU_5532,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_91814
OTU_5533,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_113840,
OTU_5534,0,0,0,0,0,0,0,0,0,1,3,4,0,1,15,1,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_2424,midas_s_2424
OTU_5535,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_38442,midas_g_61168,midas_s_61168
OTU_5536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_91603,midas_g_91603,midas_s_91603
OTU_5537,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_1392,midas_s_1392
OTU_5538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_78171
OTU_5539,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,midas_s_84783
OTU_5540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Acetivibrio,midas_s_95052
OTU_5541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Fastidiosipila,
OTU_5542,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Hungateiclostridium,midas_s_8388
OTU_5543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_60543,midas_s_107601
OTU_5544,0,0,0,0,0,0,0,0,0,1,162,57,0,26,27,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_630,
OTU_5545,0,0,0,0,0,0,0,0,0,9,351,131,1,44,60,2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_630,midas_s_630
OTU_5546,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,midas_g_94308,midas_s_94308
OTU_5547,0,0,0,0,0,0,0,0,0,2,1,0,0,0,11,2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Ruminiclostridium,midas_s_101337
OTU_5548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,midas_g_61536,
OTU_5549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214_group,midas_s_97105
OTU_5550,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Anaerofilum,
OTU_5551,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,midas_g_50489,midas_s_85647
OTU_5552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,midas_s_110629
OTU_5553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Eubacterium_brachy_group,midas_s_2316
OTU_5554,0,0,0,0,0,0,0,0,0,2,2,8,0,3,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,midas_g_295,
OTU_5555,0,0,0,0,0,0,0,0,0,1,11,6,336,18,28,103,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Sporanaerobacter,
OTU_5556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,W5053,midas_s_7208
OTU_5557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,Bacteria,Firmicutes,Desulfotomaculia,,,,
OTU_5558,0,0,0,0,0,0,0,0,0,1,9,3,1,6,42,1,Bacteria,Firmicutes,Limnochordia,Hydrogenispora,midas_f_2701,midas_g_3323,midas_s_3323
OTU_5559,0,0,0,0,0,0,0,0,0,1,31,17,2,6,0,1,Bacteria,Firmicutes,midas_c_4,DTU014,midas_f_84711,midas_g_92268,midas_s_92268
OTU_5560,0,0,0,0,0,0,0,0,0,1,14,7,1,6,4,0,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,midas_g_1312,
OTU_5561,0,0,0,0,0,0,0,0,0,3,56,23,9,31,45,2,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,midas_s_94607
OTU_5562,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_61343,midas_s_96300
OTU_5563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,Ca_Latescibacter,
OTU_5564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Latescibacterota,Latescibacteria,Latescibacterales,Latescibacteraceae,midas_g_113340,midas_s_114241
OTU_5565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Methylomirabilota,,,,,
OTU_5566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,midas_g_17264,midas_s_17264
OTU_5567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,midas_f_5033,midas_g_5033,
OTU_5568,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Patescibacteria,Dojkabacteria,midas_o_546,midas_f_546,midas_g_793,
OTU_5569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,midas_f_46393,,
OTU_5570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_39654,midas_g_39654,midas_s_39654
OTU_5571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_728,midas_g_6877,
OTU_5572,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Bacteria,Planctomycetota,Phycisphaerae,MSBL9,GWC2-45-44,midas_g_65354,midas_s_119268
OTU_5573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,midas_s_4376
OTU_5574,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,midas_g_69706,midas_s_69706
OTU_5575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Ca_Anammoximicrobium,midas_s_93003
OTU_5576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_116216,midas_s_116216
OTU_5577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_33802,midas_s_45259
OTU_5578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_8589,
OTU_5579,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir2_lineage,midas_s_65086
OTU_5580,0,0,0,0,0,0,0,0,0,1,10,8,6,15,1,3,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Thermogutta,midas_s_1750
OTU_5581,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,midas_g_41310,midas_s_41310
OTU_5582,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,midas_s_943
OTU_5583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,,
OTU_5584,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,midas_o_24,,,
OTU_5585,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,midas_o_406,midas_f_5670,midas_g_18476,
OTU_5586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,midas_s_3189
OTU_5587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,midas_s_642
OTU_5588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,midas_s_2406
OTU_5589,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,midas_s_3629
OTU_5590,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,midas_g_251,midas_s_3866
OTU_5591,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nordella,midas_s_16681
OTU_5592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nordella,midas_s_33835
OTU_5593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phreatobacter,midas_s_23092
OTU_5594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,Pseudorhodobacter_sinensis
OTU_5595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,midas_s_8729
OTU_5596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,midas_f_2010,midas_g_3943,midas_s_34992
OTU_5597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,midas_g_78962,midas_s_78962
OTU_5598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,midas_s_11336
OTU_5599,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,
OTU_5600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,midas_s_7296
OTU_5601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,midas_g_19151,midas_s_19151
OTU_5602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ca_Accumulibacter,midas_s_7407
OTU_5603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,midas_g_20217,midas_s_47210
OTU_5604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,midas_s_112241
OTU_5605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,midas_g_50433,midas_s_110195
OTU_5606,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_31706,midas_f_90126,midas_g_90126,midas_s_90126
OTU_5607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,midas_s_92050
OTU_5608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Spirochaetota,MVP-15,,,,
OTU_5609,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,midas_g_7329,
OTU_5610,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,midas_s_118615
OTU_5611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_249,midas_s_5553
OTU_5612,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Syner-01,midas_s_115059
OTU_5613,0,0,0,0,0,0,0,0,0,1,2,4,1,1,3,0,Bacteria,Thermotogota,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,
OTU_5614,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Chlamydiae,LD1-PA32,midas_f_64266,midas_g_113329,midas_s_113329
OTU_5615,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Bacteria,Verrucomicrobiota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,midas_s_100637
OTU_5616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,midas_f_110331,midas_g_110331,
OTU_5617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,midas_f_93367,midas_g_95763,midas_s_95763
OTU_5618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Lentisphaeria,Oligosphaerales,Lenti-02,,
OTU_5619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Ca_Omnitrophus,midas_s_92233
OTU_5620,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Ca_Omnitrophus,midas_s_95082
OTU_5621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,midas_g_119145,midas_s_119145
OTU_5622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,WPS-2,midas_c_55,midas_o_1194,midas_f_43544,midas_g_115460,midas_s_115460
OTU_5623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,WS1,midas_c_796,midas_o_796,midas_f_2296,midas_g_7648,midas_s_110878
OTU_5624,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bacteria,WS1,midas_c_796,midas_o_796,midas_f_796,midas_g_114284,midas_s_115281
OTU_5625,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bacteria,WS1,midas_c_796,midas_o_796,midas_f_796,midas_g_9091,midas_s_9091
OTU_5626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,,,
OTU_5627,0,0,0,0,0,0,0,0,0,0,6,2,0,2,3,0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermobacteriaceae,Methanothermobacter,
OTU_5628,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermobacteriaceae,Methanothermobacter,midas_s_9533
OTU_5629,0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermobacteriaceae,Methanothermobacter,midas_s_9547
OTU_5630,0,0,0,0,0,0,0,0,0,0,60,74,14,44,77,16,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus_receptaculi
OTU_5631,0,0,0,0,0,0,0,0,0,0,2,9,1,2,2,2,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,midas_s_880
OTU_5632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,,,
OTU_5633,0,0,0,0,0,0,0,0,0,0,49,51,4,57,55,4,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina,Methanosarcina_thermophila
OTU_5634,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina,midas_s_90981
OTU_5635,0,0,0,0,0,0,0,0,0,0,4,5,0,8,3,1,Archaea,Halobacterota,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanosarcina,midas_s_9557
OTU_5636,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,midas_g_90473,
OTU_5637,0,0,0,0,0,0,0,0,0,0,10,8,3,9,8,1,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,midas_g_90473,midas_s_90473
OTU_5638,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,,
OTU_5639,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Ca_Solibacter,
OTU_5640,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Ca_Solibacter,midas_s_91404
OTU_5641,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Acidobacteriota,Holophagae,Subgroup_7,midas_f_973,midas_g_973,
OTU_5642,0,0,0,0,0,0,0,0,0,0,2,3,1,5,0,0,Bacteria,Acidobacteriota,Subgroup_21,midas_o_3847,midas_f_3847,midas_g_6169,midas_s_6169
OTU_5643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,Longivirga,midas_s_80759
OTU_5644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera,
OTU_5645,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium_choanae
OTU_5646,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,midas_g_49,midas_s_572
OTU_5647,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,midas_s_8626
OTU_5648,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,midas_s_112298
OTU_5649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria,Actinobacteriota,WCHB1-81,midas_o_765,midas_f_765,midas_g_836,midas_s_836
OTU_5650,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,Bacteria,Armatimonadota,midas_c_216,midas_o_1168,midas_f_1168,midas_g_1168,
OTU_5651,0,0,0,0,0,0,0,0,0,0,4,4,1,7,5,0,Bacteria,Armatimonadota,midas_c_216,midas_o_1168,midas_f_1168,midas_g_1168,midas_s_1168
OTU_5652,0,0,0,0,0,0,0,0,0,0,2,2,2,2,6,1,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_1656,midas_s_1656
OTU_5653,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_216,midas_s_360
OTU_5654,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_3959,
OTU_5655,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_3959,midas_s_4738
OTU_5656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_4354,
OTU_5657,0,0,0,0,0,0,0,0,0,0,17,10,4,5,8,9,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_4354,midas_s_4354
OTU_5658,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_6315,
OTU_5659,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,midas_g_97955,midas_s_97955
OTU_5660,0,0,0,0,0,0,0,0,0,0,2,2,2,5,1,0,Bacteria,Armatimonadota,midas_c_216,midas_o_330,midas_f_330,midas_g_330,midas_s_689
OTU_5661,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,midas_g_39095,midas_s_39095
OTU_5662,0,0,0,0,0,0,0,0,0,0,4,2,0,4,6,1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas_mucosa
OTU_5663,0,0,0,0,0,0,0,0,0,0,42,36,15,51,49,3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,midas_s_445
OTU_5664,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,midas_g_1571,midas_s_1571
OTU_5665,0,0,0,0,0,0,0,0,0,0,4,1,2,4,1,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,midas_g_90467,midas_s_92407
OTU_5666,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-004,
OTU_5667,0,0,0,0,0,0,0,0,0,0,1,2,13,2,2,15,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_RC9_gut_group,midas_s_97719
OTU_5668,0,0,0,0,0,0,0,0,0,0,6,1,0,6,0,0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,S50_wastewater-sludge_group,midas_s_9135
OTU_5669,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,midas_s_69191
OTU_5670,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_4611,midas_g_4611,midas_s_4611
OTU_5671,0,0,0,0,0,0,0,0,0,0,8,2,7,8,13,2,Bacteria,Caldatribacteriota,Caldatribacteriia,Caldatribacteriales,Caldatribacteriaceae,Ca_Caldatribacterium,midas_s_272
OTU_5672,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Bacteria,Caldatribacteriota,JS1,midas_o_230,midas_f_230,midas_g_6109,midas_s_109455
OTU_5673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,midas_s_17918
OTU_5674,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_108212,midas_s_120131
OTU_5675,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_7932,midas_s_94592
OTU_5676,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_93188,midas_s_93188
OTU_5677,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bacteria,Chloroflexi,Anaerolineae,MSB-5E12,midas_f_92558,midas_g_92558,
OTU_5678,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_20645,midas_g_35108,
